celltype,celltype_safe,database,feature_id,feature_label,disease_NES,disease_FDR,disease_file,disease_direction,pbmc_treatment_NES,pbmc_treatment_file,tested_in_pbmc_treatment,pbmc_recovery_status,pbmc_treatment_skip_reason,duodenum_treatment_NES,duodenum_treatment_file,tested_in_duodenum_treatment,duodenum_recovery_status,duodenum_treatment_skip_reason
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0072331,signal transduction by p53 class mediator,1.63860167569684,0.038143608512159,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.09196676755429,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.81238464204836,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0022618,protein-RNA complex assembly,1.56568982235911,0.0395043187537009,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.889693371641134,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.8497794218981,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",1.85069612645323,0.0427160462127611,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.27616570628637,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.29994546947639,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0018105,peptidyl-serine phosphorylation,1.77747578241348,0.0427160462127611,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.18885126199814,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.986799678294062,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0018209,peptidyl-serine modification,1.77747578241348,0.0427160462127611,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.18483957819966,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.972488906264365,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0140694,membraneless organelle assembly,1.47437003505595,0.0427160462127611,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.990993505221477,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.97223774890853,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0043330,response to exogenous dsRNA,1.8845160504326,0.0428086559112086,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.02489105048639,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-1.10642146892137,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0007204,positive regulation of cytosolic calcium ion concentration,-1.85554558052884,0.0430620387431051,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Down,1.27729290036347,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-0.912827726433196,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0048025,"negative regulation of mRNA splicing, via spliceosome",1.874004145924,0.043641348545594,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.10575660210008,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.17722744088664,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",1.86248898270299,0.044971764590437,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.79945766243968,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.10782855052962,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:2000628,regulation of miRNA metabolic process,1.77227104016445,0.0474414907860964,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.776697551214719,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.18397244760348,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:1900744,regulation of p38MAPK cascade,1.92113207852832,0.0476997920411765,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.99820679482845,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.59245325971754,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:2000319,regulation of T-helper 17 cell differentiation,1.90476807953908,0.0476997920411765,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.853918516125399,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.939359840970667,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0045622,regulation of T-helper cell differentiation,1.8610431600926,0.0476997920411765,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.31395972600543,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.14707984076012,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0035051,cardiocyte differentiation,1.76419352020225,0.0476997920411765,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.880641175241066,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-0.685658619761153,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",1.71215900559964,0.0476997920411765,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.834644712856859,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.20766041808684,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,1.74545594741198,0.0486704672506812,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.754273372902525,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-1.23022187827582,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0035821,modulation of process of another organism,1.71675734250027,0.0486704672506812,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.816554395945147,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0007423,sensory organ development,1.55970388845282,0.0486704672506812,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.27697186754641,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.13928629485182,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,GO_BP,GO:0000165,MAPK cascade,1.44984907616419,0.0486704672506812,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.14926324663107,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.14283606219036,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-9909649,Regulation of PD-L1(CD274) transcription,2.51987650872115,7.89725982333694e-06,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.07357841804042,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,1.96652315119324,7.89725982333694e-06,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.774698445750585,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.43698615074612,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,1.92671192951593,0.000522517806895976,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.821597318765133,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,3.65695173406081,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-9705683,SARS-CoV-2-host interactions,1.89079996548474,0.000522517806895976,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.823072574340575,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,2.61075838613446,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-8868773,rRNA processing in the nucleus and cytosol,1.87583360935441,0.000522517806895976,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.803810854351106,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,3.5713981881364,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-72312,rRNA processing,1.80990931618737,0.000738288793455824,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.937052665124685,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,3.51507546726686,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-2990846,SUMOylation,1.86320928418424,0.000899891859969437,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.923309613825322,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-0.702626534870385,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-1169408,ISG15 antiviral mechanism,1.99736095548023,0.00119200331008197,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.7451610148599,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,0.81235068431994,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-72163,mRNA Splicing - Major Pathway,1.75014345604358,0.00168594674344331,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.683867764520294,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.7388516269584,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
